source,job_id,title,company_name,location_raw,remote_status,job_type,description,tags_raw,publication_date,job_url,salary_min_raw,salary_max_raw,salary_text_raw,scrape_date
RemoteJobs.org,4c20769d-d759-42b6-8ef1-10c32d3574f3,Auto Total Loss Adjuster,United Auto Insurance,Remote,Remote,Full-time,"COMPANY OVERVIEW: Founded in 1989, United Automobile Insurance Company is an innovative and established organization looking for a Total Loss Adjuster to join our team. Family-owned, UAIC, is one of the largest privately held property and casualty insurance companies in the United States. The key to our growth and success is a commitment to providing quality service to our agents and customers, by providing disciplined underwriting, and strategic claims handling. Our ongoing efforts to invest substantial resources in personnel and technology are the foundation of our promise of assuring maximum efficiency and specialized operations in the industry. We are proud that our independent agents and customers have recognized our dedication by making UAIC the market leader in every state where we conduct business. Actively seeking licensed adjusters for a fully remote total loss opportunity on our Auto Claims Team. The ideal candidate will be seated in the S.E. area of the US ~ Active License ","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:36:42+00:00,https://remotejobs.org/remote-jobs/auto-total-loss-adjuster-united-auto-insurance,,,,2026-05-10
RemoteJobs.org,6b032e30-b753-4678-ba77-fb55f8946ee0,Salesforce Project Manager,Attain Partners,Remote,Remote,Full-time,"Attain Partners is an innovative consulting firm dedicated to disrupting the status quo to change the world and improve the lives of those we touch. From strategy to technology and everywhere in between, our experts use their unique skills to advance the important missions of education, nonprofit, healthcare, and state and local government clients. People are at the center of all we do, and that’s why we empower career growth, provide industry-leading benefits packages, encourage a flexible work environment, and foster a culture of inclusion to support the needs of our team. We share a collective passion for our mission and our people. Guided by our seven core values, The Attain Way, our vision is the foundation of our culture—to be and attain the best. Job Description We are looking for experienced individuals with background in business finance, analytics, and process improvement to work in a challenging consulting environment serving our Higher Education and Nonprofit clients.The Pr","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:35:52+00:00,https://remotejobs.org/remote-jobs/salesforce-project-manager-attain-partners,120000,145000,"USD 120,000 - 145,000",2026-05-10
RemoteJobs.org,2c52e6ad-f475-4851-9650-421149073586,Transaction Coordinator,New Western,Remote,Remote,Full-time,"About the Role We’re looking for a highly organized and detail-oriented Transaction Coordinator to join our growing team. In this role, you’ll partner with our General Manager, Acquisition Agents, and Escrow companies to streamline processes, ensure compliance, and drive transactions forward with minimal delays. You’ll be the trusted point of contact who takes ownership once a deal is under contract, ensuring sellers, tenants, and vendors all have a smooth experience from start to close.About New Western New Western has been named a Glassdoor Best Place to Work three years in a row (2023, 2024, 2025). We are a leading real estate investment marketplace specializing in sourcing distressed residential properties for investors. Operating in nearly 50 markets across 20 states, our innovative approach revitalizes neighborhoods, creates affordable housing options, and addresses the housing supply crisis. Join us to make a meaningful impact on the real estate market while contributing to a co","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:35:27+00:00,https://remotejobs.org/remote-jobs/transaction-coordinator-new-western,,,,2026-05-10
RemoteJobs.org,9e1c9363-301f-431b-aad3-36666ae94b2f,Senior Software Engineer,Beacons,Remote,Remote,Full-time,"We're looking for a Senior Fullstack Engineer to lead and own large parts of the product, from ideation to implementation. AI-native work style is a requirement, not a nice-to-have. You reach for AI tools before writing boilerplate, debugging manually, or scoping cold. Balanced frontend (React/TypeScript) and backend (Python). Requirements - AI tools are your default starting point - Used AI coding assistants in real production delivery and have opinions on where they help and where they don't - Comfortable using LLMs beyond code generation - Proficient in TypeScript and Python - Familiarity with Firebase and Flask is a plus - Possess a customer-centric mindset and have strong empathy for creators - Familiarity with SQL and Postgres - Enjoy and have experience working at small, fast-paced startups - Thrive in ambiguity and enjoy scoping solutions with your teammates - Play for the front of the jersey, love to learn, and bias toward action! Benefits - Competitive salary - Equity grant -","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:35:15+00:00,https://remotejobs.org/remote-jobs/senior-software-engineer-beacons,180000,230000,"USD 180,000 - 230,000",2026-05-10
RemoteJobs.org,2199c542-25df-4f41-af0b-12b329e13513,Legal Operations Contract Manager,PTC,Remote,Remote,Full-time,"Our world is transforming, and PTC is leading the way. Our software brings the physical and digital worlds together, enabling companies to improve operations, create better products, and empower people in all aspects of their business. Our people make all the difference in our success. Today, we are a global team of nearly 7,000 and our main objective is to create opportunities for our team members to explore, learn, and grow – all while seeing their ideas come to life and celebrating the differences that make us who we are and the work we do possible. Job Summary** The Legal Operations Contract Manager will be a key member of PTC's Legal Operations team, responsible for optimizing the contract lifecycle management process, enhancing operational efficiency, and ensuring compliance with internal policies and external regulations. Job Responsibilities** - Manage and administer the contract lifecycle management (CLM) system, including configuration, user training, and ongoing support. * D","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:34:30+00:00,https://remotejobs.org/remote-jobs/legal-operations-contract-manager-ptc,,,,2026-05-10
RemoteJobs.org,bdeea0e3-fae8-40c4-84ca-a75700e2dd99,Lead Technical Program Manager,Mastercard,Remote,Remote,Full-time,"Our Purpose Mastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential. Title and Summary Lead Technical Program ManagerWho is Mastercard? Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart, and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments, and businesses realize their greatest potential. Our ","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:34:02+00:00,https://remotejobs.org/remote-jobs/lead-technical-program-manager-mastercard,121000,169000,"CAD 121,000 - 169,000",2026-05-10
RemoteJobs.org,203fad7e-4352-4318-adf4-9378c4a34635,"Amazon Seller Central Specialist - Freelance, Remote",Magic,Remote,Remote,Full-time,"About the ClientAn established U.S.-based e-commerce retailer specializing in high-quality fabrics sells through its own Shopify site and major marketplaces including Amazon, Michaels, Walmart, eBay, and Etsy. Operating for over nine years with 20+ team members and facilities in North Carolina, they handle a fast-moving, extensive catalog of fabrics and notions. The company is growing its marketplace operations and needs deeper Amazon expertise to improve accuracy and speed to market.Why does this role exist? The business needs an experienced Amazon specialist who can create product listings from scratch and prevent costly errors that have impacted customer experience and profitability. With frequent, time-sensitive fabric collections that aren’t reorderable, the team needs swift, accurate listing creation and reliable inventory sync across channels. This role exists to own Amazon listing excellence, extend those best practices to Walmart and Michaels, and support smooth operations acr","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:34:01+00:00,https://remotejobs.org/remote-jobs/amazon-seller-central-specialist-freelance-remote-magic,14560,14560,"USD 14,560 - 14,560",2026-05-10
RemoteJobs.org,cbc49976-6975-42ca-9d2b-4a69f67e9170,Associate Lodging Manager & Marketing Specialist,Navan,Flexible / Remote,Remote,Full-time,"We are seeking a versatile and proactive Associate Lodging Manager & Marketing Specialist to join our team. This unique hybrid role is designed for a detail-oriented professional who can balance high-level marketing and engagement strategies with rigorous operational execution. You will split your time between two critical pillars: Supply Partnership Marketing (30%), where you will drive engagement and optimize how we showcase our partners, and Lodging Partnerships Manager (70%), where you will serve as the owner of daily account functions, RFP execution, and revenue growth. What You'll Do: 1. Supplier Engagement & Marketing (30%) - Partnership Optimization: Act as the primary architect for supplier engagement, organizing and broadcasting events such as educational lunch-and-learns, partner showcases, webinars, and FAM trips. - Content Strategy: Manage and optimize supplier content within internal knowledge bases to ensure stakeholders have the most accurate and persuasive information.","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:33:04+00:00,https://remotejobs.org/remote-jobs/associate-lodging-manager-marketing-specialist-navan,,,,2026-05-10
RemoteJobs.org,46dc9748-a5e4-4d1e-a1c7-74a83e98e999,Clinical Education Manager (Remote - Southeast Region),Pride Mobility Products Corp.,Remote,Remote,Full-time,"Ensures clinical innovation and education efforts are created and executed through internal and external channels for Quantum Rehab and Stealth products. Develops and maintains strong presentation skills on all Pride and Quantum-related product lines. Travels strategically to enhance Quantum Rehab and Stealth growth opportunities with providers and clinicians. Requirements - Work closely with Inside and Field Sales team members to develop and create clinical sales-related content and materials. - Enhance the clinical presence and resources across all channels to maximize Quantum Rehab’s footprint and feature product and industry advancements. - Develop and maintain strong presentation skills on all Pride and Quantum-related product lines. - Strategic travel throughout country targeting and supporting Rehab Product Specialists and Regional Managers. - Support the Quantum Rehab Leadership teams by providing education, training and guidance to increase the effectiveness of the Sales team ","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:33:02+00:00,https://remotejobs.org/remote-jobs/clinical-education-manager-remote-southeast-region-pride-mobility-products-corp,91900,91900,"USD 91,900 - 91,900",2026-05-10
RemoteJobs.org,e30be378-9af7-460e-acbe-200c524e5d05,"Bilingual Nurse Practitioner 100% Virtual, CareBridge",Carelon Global Solutions Philippines,Remote,Remote,Full-time,"Anticipated End Date: 2026-06-04Position Title: Bilingual Nurse Practitioner 100% Virtual, CareBridgeJob Description: Bilingual Nurse Practitioner 100% Virtual, CareBridge $5,000 Sign-on Bonus *Seeking Bilingual Nurse Practitioner candidates that have an active, unrestricted Nurse Practitioner license in either of the following states: Texas, Kansas, or Iowa AND must have an active RN Compact license. Virtual: This role enables associates to work virtually full-time, with the exception of required in-person training sessions (when indicated), providing maximum flexibility and autonomy. This approach promotes productivity, supports work-life integration, and ensures essential face-to-face onboarding and skill development. Alternate locations may be considered if candidatesresidewithin a commuting distance from an office. Please note that per our policy on hybrid/virtual work, candidates not within a reasonable commuting distance from the posting location(s) will not be considered for em","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:32:25+00:00,https://remotejobs.org/remote-jobs/bilingual-nurse-practitioner-100-virtual-carebridge-carelon-global-solutions-philippines,,,,2026-05-10
